Right Vastus lateralis~5,Right Biceps femoris caput longus~5,Right Gastrocnemius lateralis~5,Right Gluteus maximus~5,Right Rectus femoris~5
0.0651214128,0.08819714656,0.2899408284,0.3287671233,0.06206896552
0.06401766004,0.08819714656,0.2810650888,0.3333333333,0.05977011494
0.06291390728,0.08819714656,0.275147929,0.3333333333,0.05977011494
0.06181015453,0.0869001297,0.2633136095,0.3333333333,0.05747126437
0.05960264901,0.0869001297,0.2544378698,0.3333333333,0.05747126437
0.05849889625,0.0869001297,0.2426035503,0.3333333333,0.05517241379
0.05739514349,0.0869001297,0.2307692308,0.3287671233,0.05517241379
0.05518763797,0.0869001297,0.2218934911,0.3242009132,0.05287356322
0.05298013245,0.0869001297,0.2100591716,0.3196347032,0.05287356322
0.05187637969,0.08819714656,0.2041420118,0.3150684932,0.05057471264
0.04966887417,0.08819714656,0.1952662722,0.3059360731,0.05057471264
0.04856512141,0.08819714656,0.1923076923,0.301369863,0.04827586207
0.04635761589,0.08819714656,0.1893491124,0.2922374429,0.04597701149
0.04525386313,0.08819714656,0.1893491124,0.2831050228,0.04597701149
0.04415011038,0.08819714656,0.1923076923,0.2739726027,0.04367816092
0.04304635762,0.08819714656,0.1982248521,0.2648401826,0.04367816092
0.04194260486,0.08819714656,0.2041420118,0.2557077626,0.04137931034
0.0408388521,0.08819714656,0.2130177515,0.2465753425,0.04137931034
0.03973509934,0.08819714656,0.2218934911,0.2420091324,0.03908045977
0.03973509934,0.08819714656,0.2337278107,0.2328767123,0.03908045977
0.03863134658,0.08819714656,0.2455621302,0.2237442922,0.03908045977
0.03863134658,0.0869001297,0.2573964497,0.2191780822,0.0367816092
0.03863134658,0.08560311284,0.2692307692,0.2146118721,0.03908045977
0.03863134658,0.08430609598,0.2781065089,0.2100456621,0.03908045977
0.03973509934,0.08300907912,0.2899408284,0.2054794521,0.03908045977
0.03973509934,0.08171206226,0.2958579882,0.200913242,0.04137931034
0.0408388521,0.07911802853,0.3047337278,0.200913242,0.04367816092
0.04194260486,0.07652399481,0.3106508876,0.196347032,0.04597701149
0.04194260486,0.07392996109,0.3136094675,0.196347032,0.05057471264
0.04304635762,0.07003891051,0.3165680473,0.196347032,0.05517241379
0.04304635762,0.06614785992,0.3165680473,0.196347032,0.05977011494
0.04415011038,0.0635538262,0.3136094675,0.1917808219,0.06436781609
0.04415011038,0.05966277562,0.3106508876,0.1917808219,0.07126436782
0.04415011038,0.05577172503,0.3076923077,0.1917808219,0.07816091954
