Right Vastus lateralis~5,Right Biceps femoris caput longus~5,Right Gastrocnemius lateralis~5,Right Gluteus maximus~5,Right Rectus femoris~5
0.1129707113,0.0642458101,0.2136363636,0.0228571429,0.0730897010
0.1108786611,0.0642458101,0.2136363636,0.0228571429,0.0697674419
0.1087866109,0.0642458101,0.2136363636,0.0285714286,0.0681063123
0.1066945607,0.0614525140,0.2136363636,0.0342857143,0.0664451827
0.1066945607,0.0614525140,0.2136363636,0.0400000000,0.0664451827
0.1066945607,0.0614525140,0.2181818182,0.0457142857,0.0681063123
0.1087866109,0.0614525140,0.2181818182,0.0571428571,0.0697674419
0.1087866109,0.0614525140,0.2227272727,0.0628571429,0.0714285714
0.1129707113,0.0614525140,0.2272727273,0.0742857143,0.0764119601
0.1150627615,0.0614525140,0.2318181818,0.0800000000,0.0813953488
0.1192468619,0.0642458101,0.2363636364,0.0914285714,0.0863787375
0.1234309623,0.0642458101,0.2454545455,0.1028571429,0.0930232558
0.1297071130,0.0642458101,0.2545454545,0.1085714286,0.1013289037
0.1359832636,0.0670391061,0.2636363636,0.1142857143,0.1079734219
0.1422594142,0.0670391061,0.2727272727,0.1257142857,0.1146179402
0.1485355649,0.0698324022,0.2818181818,0.1314285714,0.1229235880
0.1527196653,0.0698324022,0.2909090909,0.1314285714,0.1295681063
0.1589958159,0.0726256983,0.3000000000,0.1371428571,0.1345514950
0.1652719665,0.0726256983,0.3090909091,0.1371428571,0.1411960133
0.1715481172,0.0726256983,0.3181818182,0.1428571429,0.1445182724
0.1757322176,0.0754189944,0.3272727273,0.1428571429,0.1478405316
0.1820083682,0.0754189944,0.3318181818,0.1371428571,0.1495016611
0.1861924686,0.0754189944,0.3409090909,0.1371428571,0.1511627907
0.1903765690,0.0754189944,0.3454545455,0.1371428571,0.1511627907
0.1945606695,0.0754189944,0.3500000000,0.1314285714,0.1511627907
0.1987447699,0.0754189944,0.3590909091,0.1314285714,0.1495016611
0.2029288703,0.0754189944,0.3636363636,0.1314285714,0.1478405316
0.2071129707,0.0754189944,0.3681818182,0.1314285714,0.1478405316
0.2112970711,0.0782122905,0.3727272727,0.1257142857,0.1478405316
0.2175732218,0.0782122905,0.3772727273,0.1257142857,0.1478405316
0.2238493724,0.0810055866,0.3818181818,0.1257142857,0.1495016611
0.2301255230,0.0810055866,0.3909090909,0.1314285714,0.1528239203
0.2384937238,0.0837988827,0.3954545455,0.1314285714,0.1561461794
0.2468619247,0.0893854749,0.4000000000,0.1314285714,0.1627906977
0.2573221757,0.0921787709,0.4090909091,0.1371428571,0.1710963455
0.2677824268,0.0949720670,0.4136363636,0.1428571429,0.1794019934
0.2782426778,0.1005586592,0.4227272727,0.1485714286,0.1910299003
0.2907949791,0.1033519553,0.4318181818,0.1485714286,0.2026578073
0.3033472803,0.1089385475,0.4363636364,0.1542857143,0.2176079734
0.3158995816,0.1145251397,0.4409090909,0.1600000000,0.2325581395
0.3263598326,0.1201117318,0.4454545455,0.1657142857,0.2475083056
0.3368200837,0.1229050279,0.4454545455,0.1657142857,0.2641196013
0.3451882845,0.1284916201,0.4454545455,0.1714285714,0.2807308970
0.3535564854,0.1312849162,0.4409090909,0.1714285714,0.2956810631
0.3598326360,0.1340782123,0.4363636364,0.1714285714,0.3106312292
0.3619246862,0.1368715084,0.4318181818,0.1657142857,0.3255813953
0.3640167364,0.1396648045,0.4227272727,0.1657142857,0.3388704319
0.3640167364,0.1396648045,0.4136363636,0.1600000000,0.3504983389
0.3619246862,0.1396648045,0.4045454545,0.1600000000,0.3604651163
0.3598326360,0.1396648045,0.4000000000,0.1542857143,0.3687707641
0.3556485356,0.1368715084,0.3909090909,0.1485714286,0.3737541528
0.3493723849,0.1368715084,0.3863636364,0.1428571429,0.3787375415
0.3451882845,0.1340782123,0.3863636364,0.1314285714,0.3803986711
0.3410041841,0.1312849162,0.3818181818,0.1257142857,0.3803986711
0.3389121339,0.1284916201,0.3863636364,0.1200000000,0.3803986711
0.3389121339,0.1256983240,0.3863636364,0.1142857143,0.3787375415
0.3410041841,0.1229050279,0.3909090909,0.1085714286,0.3754152824
0.3472803347,0.1201117318,0.3954545455,0.0971428571,0.3720930233
0.3556485356,0.1201117318,0.4000000000,0.0971428571,0.3687707641
0.3661087866,0.1173184358,0.4045454545,0.0914285714,0.3654485050
0.3786610879,0.1173184358,0.4045454545,0.0857142857,0.3637873754
0.3953974895,0.1173184358,0.4045454545,0.0800000000,0.3621262458
0.4121338912,0.1173184358,0.4045454545,0.0800000000,0.3604651163
0.4309623431,0.1173184358,0.4000000000,0.0800000000,0.3604651163
0.4497907950,0.1201117318,0.3954545455,0.0742857143,0.3604651163
0.4686192469,0.1201117318,0.3909090909,0.0742857143,0.3621262458
0.4853556485,0.1201117318,0.3818181818,0.0742857143,0.3637873754
0.5020920502,0.1201117318,0.3772727273,0.0685714286,0.3654485050
0.5188284519,0.1201117318,0.3681818182,0.0685714286,0.3671096346
0.5313807531,0.1201117318,0.3636363636,0.0685714286,0.3671096346
0.5418410042,0.1201117318,0.3590909091,0.0685714286,0.3671096346
0.5502092050,0.1201117318,0.3545454545,0.0628571429,0.3654485050
0.5543933054,0.1173184358,0.3500000000,0.0628571429,0.3621262458
0.5564853556,0.1173184358,0.3500000000,0.0571428571,0.3571428571
0.5543933054,0.1173184358,0.3545454545,0.0571428571,0.3504983389
0.5481171548,0.1145251397,0.3590909091,0.0514285714,0.3405315615
0.5376569038,0.1145251397,0.3681818182,0.0514285714,0.3289036545
0.5251046025,0.1117318436,0.3772727273,0.0457142857,0.3156146179
0.5062761506,0.1089385475,0.3909090909,0.0457142857,0.3023255814
0.4853556485,0.1061452514,0.4045454545,0.0457142857,0.2857142857
0.4623430962,0.1061452514,0.4181818182,0.0400000000,0.2707641196
0.4351464435,0.1033519553,0.4363636364,0.0400000000,0.2558139535
0.4058577406,0.0977653631,0.4500000000,0.0342857143,0.2425249169
0.3744769874,0.0949720670,0.4681818182,0.0342857143,0.2292358804
0.3451882845,0.0921787709,0.4772727273,0.0342857143,0.2176079734
0.3158995816,0.0893854749,0.4909090909,0.0342857143,0.2093023256
0.2866108787,0.0837988827,0.4954545455,0.0342857143,0.2043189369
0.2615062762,0.0810055866,0.5045454545,0.0342857143,0.2009966777
0.2405857741,0.0782122905,0.5045454545,0.0342857143,0.2009966777
0.2217573222,0.0754189944,0.5045454545,0.0342857143,0.2026578073
0.2092050209,0.0698324022,0.5045454545,0.0342857143,0.2076411960
0.1987447699,0.0670391061,0.5000000000,0.0342857143,0.2159468439
0.1945606695,0.0670391061,0.4954545455,0.0400000000,0.2242524917
0.1924686192,0.0642458101,0.4909090909,0.0400000000,0.2358803987
0.1966527197,0.0614525140,0.4863636364,0.0457142857,0.2475083056
0.2029288703,0.0614525140,0.4772727273,0.0457142857,0.2607973422
0.2133891213,0.0614525140,0.4681818182,0.0457142857,0.2724252492
0.2238493724,0.0614525140,0.4636363636,0.0514285714,0.2840531561
0.2384937238,0.0614525140,0.4590909091,0.0514285714,0.2940199336
0.2531380753,0.0642458101,0.4500000000,0.0514285714,0.3039867110
0.2677824268,0.0670391061,0.4454545455,0.0571428571,0.3106312292
0.2824267782,0.0670391061,0.4454545455,0.0571428571,0.3156146179
0.2949790795,0.0698324022,0.4454545455,0.0571428571,0.3189368771
0.3096234310,0.0726256983,0.4500000000,0.0571428571,0.3189368771
0.3221757322,0.0754189944,0.4545454545,0.0571428571,0.3172757475
0.3326359833,0.0782122905,0.4681818182,0.0571428571,0.3156146179
0.3430962343,0.0810055866,0.4818181818,0.0571428571,0.3122923588
0.3535564854,0.0865921788,0.5000000000,0.0571428571,0.3073089701
0.3619246862,0.0893854749,0.5272727273,0.0571428571,0.3023255814
0.3702928870,0.0921787709,0.5545454545,0.0571428571,0.2990033223
0.3765690377,0.0949720670,0.5818181818,0.0571428571,0.2956810631
0.3849372385,0.0977653631,0.6136363636,0.0514285714,0.2940199336
0.3912133891,0.1005586592,0.6409090909,0.0514285714,0.2940199336
0.3995815900,0.1033519553,0.6727272727,0.0514285714,0.2973421927
0.4079497908,0.1061452514,0.6954545455,0.0514285714,0.3023255814
0.4142259414,0.1089385475,0.7181818182,0.0514285714,0.3106312292
0.4246861925,0.1117318436,0.7363636364,0.0514285714,0.3222591362
0.4330543933,0.1117318436,0.7454545455,0.0571428571,0.3372093023
0.4435146444,0.1145251397,0.7454545455,0.0571428571,0.3554817276
0.4560669456,0.1173184358,0.7409090909,0.0571428571,0.3737541528
0.4686192469,0.1201117318,0.7272727273,0.0628571429,0.3953488372
0.4832635983,0.1229050279,0.7090909091,0.0628571429,0.4169435216
0.4979079498,0.1256983240,0.6863636364,0.0685714286,0.4385382060
0.5146443515,0.1284916201,0.6590909091,0.0685714286,0.4601328904
0.5334728033,0.1312849162,0.6272727273,0.0685714286,0.4800664452
0.5523012552,0.1340782123,0.5954545455,0.0742857143,0.4983388704
0.5732217573,0.1368715084,0.5590909091,0.0742857143,0.5149501661
0.5941422594,0.1396648045,0.5318181818,0.0742857143,0.5265780731
0.6129707113,0.1424581006,0.5000000000,0.0742857143,0.5348837209
0.6338912134,0.1452513966,0.4772727273,0.0742857143,0.5398671096
0.6527196653,0.1508379888,0.4545454545,0.0742857143,0.5415282392
0.6715481172,0.1536312849,0.4363636364,0.0742857143,0.5398671096
0.6861924686,0.1564245810,0.4227272727,0.0685714286,0.5348837209
0.6987447699,0.1620111732,0.4136363636,0.0685714286,0.5282392027
0.7092050209,0.1648044693,0.4045454545,0.0628571429,0.5182724252
0.7154811715,0.1675977654,0.4000000000,0.0628571429,0.5083056478
0.7196652720,0.1675977654,0.4000000000,0.0571428571,0.4966777409
0.7196652720,0.1703910615,0.3954545455,0.0571428571,0.4833887043
0.7175732218,0.1703910615,0.3954545455,0.0514285714,0.4717607973
0.7133891213,0.1703910615,0.3954545455,0.0514285714,0.4617940199
0.7071129707,0.1703910615,0.3954545455,0.0514285714,0.4518272425
0.7008368201,0.1675977654,0.3954545455,0.0514285714,0.4435215947
0.6945606695,0.1675977654,0.4000000000,0.0571428571,0.4368770764
0.6903765690,0.1648044693,0.4000000000,0.0628571429,0.4335548173
0.6882845188,0.1620111732,0.4045454545,0.0742857143,0.4302325581
0.6903765690,0.1592178771,0.4136363636,0.0857142857,0.4285714286
0.6966527197,0.1564245810,0.4227272727,0.0971428571,0.4302325581
0.7071129707,0.1564245810,0.4318181818,0.1142857143,0.4335548173
0.7259414226,0.1536312849,0.4500000000,0.1314285714,0.4385382060
0.7489539749,0.1536312849,0.4681818182,0.1542857143,0.4451827243
0.7782426778,0.1536312849,0.4863636364,0.1771428571,0.4534883721
0.8138075314,0.1536312849,0.5136363636,0.2000000000,0.4651162791
0.8535564854,0.1536312849,0.5409090909,0.2171428571,0.4767441860
0.8974895397,0.1564245810,0.5727272727,0.2400000000,0.4900332226
0.9456066946,0.1592178771,0.6000000000,0.2628571429,0.5049833887
0.9937238494,0.1620111732,0.6318181818,0.2800000000,0.5199335548
1.0418410042,0.1675977654,0.6636363636,0.2971428571,0.5365448505
1.0899581590,0.1703910615,0.6954545455,0.3085714286,0.5531561462
1.1359832636,0.1731843575,0.7181818182,0.3200000000,0.5714285714
1.1778242678,0.1759776536,0.7409090909,0.3314285714,0.5897009967
1.2133891213,0.1759776536,0.7636363636,0.3314285714,0.6079734219
1.2426778243,0.1759776536,0.7772727273,0.3371428571,0.6262458472
1.2656903766,0.1759776536,0.7818181818,0.3314285714,0.6428571429
1.2803347280,0.1703910615,0.7863636364,0.3257142857,0.6594684385
1.2866108787,0.1675977654,0.7818181818,0.3200000000,0.6744186047
1.2845188285,0.1592178771,0.7727272727,0.3142857143,0.6877076412
1.2740585774,0.1508379888,0.7590909091,0.3028571429,0.6993355482
1.2552301255,0.1424581006,0.7409090909,0.2971428571,0.7076411960
1.2280334728,0.1312849162,0.7181818182,0.2914285714,0.7126245847
1.1924686192,0.1229050279,0.6954545455,0.2857142857,0.7142857143
1.1527196653,0.1145251397,0.6681818182,0.2800000000,0.7126245847
1.1087866109,0.1061452514,0.6409090909,0.2857142857,0.7059800664
1.0606694561,0.1033519553,0.6090909091,0.2914285714,0.6976744186
1.0125523013,0.1005586592,0.5818181818,0.3028571429,0.6843853821
0.9665271967,0.1033519553,0.5590909091,0.3200000000,0.6661129568
0.9205020921,0.1117318436,0.5318181818,0.3428571429,0.6461794020
0.8786610879,0.1229050279,0.5136363636,0.3657142857,0.6229235880
0.8430962343,0.1396648045,0.4954545455,0.3942857143,0.5963455150
0.8096234310,0.1648044693,0.4772727273,0.4228571429,0.5664451827
0.7845188285,0.1927374302,0.4636363636,0.4514285714,0.5365448505
0.7635983264,0.2262569832,0.4545454545,0.4742857143,0.5049833887
0.7489539749,0.2653631285,0.4500000000,0.5028571429,0.4734219269
0.7364016736,0.3100558659,0.4500000000,0.5257142857,0.4435215947
0.7301255230,0.3547486034,0.4500000000,0.5428571429,0.4152823920
0.7238493724,0.4050279330,0.4545454545,0.5600000000,0.3887043189
0.7217573222,0.4553072626,0.4590909091,0.5714285714,0.3671096346
0.7175732218,0.5055865922,0.4727272727,0.5771428571,0.3488372093
0.7154811715,0.5530726257,0.4818181818,0.5828571429,0.3355481728
0.7133891213,0.6005586592,0.5000000000,0.5828571429,0.3289036545
0.7112970711,0.6452513966,0.5136363636,0.5771428571,0.3255813953
0.7112970711,0.6843575419,0.5318181818,0.5714285714,0.3289036545
0.7092050209,0.7178770950,0.5500000000,0.5600000000,0.3372093023
0.7112970711,0.7486033520,0.5727272727,0.5542857143,0.3504983389
0.7133891213,0.7737430168,0.5909090909,0.5428571429,0.3671096346
0.7196652720,0.7932960894,0.6090909091,0.5314285714,0.3870431894
0.7280334728,0.8072625698,0.6272727273,0.5200000000,0.4102990033
0.7405857741,0.8156424581,0.6409090909,0.5085714286,0.4318936877
0.7573221757,0.8212290503,0.6545454545,0.4971428571,0.4551495017
0.7782426778,0.8212290503,0.6636363636,0.4914285714,0.4767441860
0.8012552301,0.8184357542,0.6727272727,0.4800000000,0.4950166113
0.8263598326,0.8100558659,0.6772727273,0.4685714286,0.5116279070
0.8535564854,0.7988826816,0.6818181818,0.4628571429,0.5232558140
0.8807531381,0.7849162011,0.6818181818,0.4571428571,0.5299003322
0.9058577406,0.7681564246,0.6818181818,0.4514285714,0.5315614618
0.9309623431,0.7513966480,0.6818181818,0.4457142857,0.5282392027
0.9518828452,0.7318435754,0.6772727273,0.4514285714,0.5199335548
0.9686192469,0.7094972067,0.6727272727,0.4571428571,0.5066445183
0.9811715481,0.6899441341,0.6727272727,0.4628571429,0.4900332226
0.9895397490,0.6675977654,0.6681818182,0.4800000000,0.4700996678
0.9895397490,0.6480446927,0.6681818182,0.5028571429,0.4468438538
0.9853556485,0.6312849162,0.6681818182,0.5314285714,0.4202657807
0.9748953975,0.6145251397,0.6681818182,0.5600000000,0.3936877076
0.9581589958,0.6033519553,0.6727272727,0.6000000000,0.3671096346
0.9372384937,0.5921787709,0.6772727273,0.6400000000,0.3405315615
0.9100418410,0.5865921788,0.6863636364,0.6800000000,0.3139534884
0.8807531381,0.5837988827,0.6954545455,0.7257142857,0.2890365449
0.8472803347,0.5837988827,0.7045454545,0.7657142857,0.2657807309
0.8138075314,0.5865921788,0.7136363636,0.8000000000,0.2458471761
0.7761506276,0.5893854749,0.7227272727,0.8342857143,0.2292358804
0.7384937238,0.5949720670,0.7318181818,0.8628571429,0.2142857143
0.7008368201,0.5977653631,0.7363636364,0.8800000000,0.2009966777
0.6631799163,0.6005586592,0.7454545455,0.8914285714,0.1910299003
0.6276150628,0.6005586592,0.7500000000,0.8914285714,0.1827242525
0.5920502092,0.5949720670,0.7500000000,0.8800000000,0.1760797342
0.5585774059,0.5893854749,0.7500000000,0.8571428571,0.1710963455
0.5292887029,0.5754189944,0.7409090909,0.8342857143,0.1677740864
0.4979079498,0.5614525140,0.7363636364,0.7942857143,0.1661129568
0.4707112971,0.5418994413,0.7227272727,0.7542857143,0.1627906977
0.4456066946,0.5167597765,0.7090909091,0.7085714286,0.1594684385
0.4205020921,0.4888268156,0.6909090909,0.6571428571,0.1578073090
0.3995815900,0.4581005587,0.6681818182,0.6057142857,0.1528239203
0.3765690377,0.4273743017,0.6409090909,0.5542857143,0.1495016611
0.3556485356,0.3938547486,0.6136363636,0.4971428571,0.1445182724
0.3368200837,0.3603351955,0.5818181818,0.4514285714,0.1395348837
0.3179916318,0.3268156425,0.5500000000,0.4000000000,0.1328903654
0.2991631799,0.2932960894,0.5136363636,0.3600000000,0.1262458472
0.2803347280,0.2597765363,0.4818181818,0.3257142857,0.1196013289
0.2635983264,0.2290502793,0.4454545455,0.2914285714,0.1112956811
0.2468619247,0.2011173184,0.4136363636,0.2628571429,0.1046511628
0.2322175732,0.1759776536,0.3772727273,0.2457142857,0.0963455150
0.2175732218,0.1508379888,0.3454545455,0.2285714286,0.0897009967
0.2029288703,0.1284916201,0.3181818182,0.2171428571,0.0813953488
0.1924686192,0.1089385475,0.2863636364,0.2057142857,0.0747508306
0.1820083682,0.0921787709,0.2636363636,0.2057142857,0.0681063123
0.1736401674,0.0754189944,0.2409090909,0.2000000000,0.0631229236
0.1673640167,0.0642458101,0.2227272727,0.2000000000,0.0581395349
0.1631799163,0.0530726257,0.2045454545,0.2000000000,0.0548172757
0.1589958159,0.0418994413,0.1954545455,0.1942857143,0.0514950166
0.1589958159,0.0363128492,0.1909090909,0.1942857143,0.0481727575
0.1589958159,0.0307262570,0.1909090909,0.1942857143,0.0465116279
0.1610878661,0.0251396648,0.1954545455,0.1885714286,0.0448504983
0.1652719665,0.0223463687,0.2045454545,0.1828571429,0.0448504983
0.1673640167,0.0223463687,0.2181818182,0.1714285714,0.0448504983
0.1715481172,0.0223463687,0.2318181818,0.1600000000,0.0465116279
0.1757322176,0.0223463687,0.2545454545,0.1542857143,0.0465116279
0.1799163180,0.0251396648,0.2772727273,0.1428571429,0.0481727575
0.1841004184,0.0279329609,0.3045454545,0.1314285714,0.0498338870
0.1861924686,0.0335195531,0.3272727273,0.1200000000,0.0531561462
0.1882845188,0.0391061453,0.3500000000,0.1085714286,0.0548172757
0.1882845188,0.0446927374,0.3727272727,0.0971428571,0.0564784053
0.1861924686,0.0530726257,0.3954545455,0.0914285714,0.0581395349
0.1861924686,0.0614525140,0.4136363636,0.0857142857,0.0581395349
0.1841004184,0.0698324022,0.4272727273,0.0800000000,0.0598006645
0.1799163180,0.0782122905,0.4409090909,0.0800000000,0.0598006645
0.1757322176,0.0893854749,0.4500000000,0.0800000000,0.0598006645
0.1715481172,0.1005586592,0.4545454545,0.0857142857,0.0598006645
0.1673640167,0.1117318436,0.4545454545,0.0914285714,0.0581395349
0.1631799163,0.1229050279,0.4545454545,0.1028571429,0.0564784053
0.1610878661,0.1312849162,0.4500000000,0.1142857143,0.0548172757
0.1569037657,0.1424581006,0.4454545455,0.1314285714,0.0531561462
0.1527196653,0.1508379888,0.4409090909,0.1485714286,0.0514950166
0.1506276151,0.1564245810,0.4318181818,0.1657142857,0.0498338870
0.1485355649,0.1620111732,0.4227272727,0.1771428571,0.0465116279
0.1485355649,0.1648044693,0.4136363636,0.1942857143,0.0448504983
0.1464435146,0.1648044693,0.4090909091,0.2114285714,0.0431893688
0.1464435146,0.1620111732,0.4000000000,0.2285714286,0.0415282392
0.1464435146,0.1592178771,0.3909090909,0.2400000000,0.0415282392
0.1485355649,0.1508379888,0.3863636364,0.2457142857,0.0398671096
0.1485355649,0.1424581006,0.3772727273,0.2571428571,0.0398671096
0.1506276151,0.1340782123,0.3727272727,0.2628571429,0.0398671096
0.1506276151,0.1229050279,0.3681818182,0.2628571429,0.0415282392
0.1506276151,0.1117318436,0.3636363636,0.2685714286,0.0415282392
0.1506276151,0.1005586592,0.3590909091,0.2628571429,0.0431893688
0.1506276151,0.0893854749,0.3545454545,0.2628571429,0.0448504983
0.1485355649,0.0782122905,0.3545454545,0.2571428571,0.0465116279
0.1464435146,0.0670391061,0.3500000000,0.2514285714,0.0481727575
